Model,Dataset,Building,Abs_Error
GRU,holdout,Bull,0.6420326232910156
GRU,holdout,Bull,1.7504692077636719
GRU,holdout,Bull,1.4326133728027344
GRU,holdout,Bull,0.2622947692871094
GRU,holdout,Bull,0.5212593078613281
GRU,holdout,Bull,1.6400947570800781
GRU,holdout,Bull,1.3381309509277344
GRU,holdout,Bull,0.19070053100585938
GRU,holdout,Bull,1.4863853454589844
GRU,holdout,Bull,3.2840003967285156
GRU,holdout,Bull,1.4956169128417969
GRU,holdout,Bull,2.483318328857422
GRU,holdout,Bull,1.1533851623535156
GRU,holdout,Bull,2.366626739501953
GRU,holdout,Bull,2.1517372131347656
GRU,holdout,Bull,2.0718421936035156
GRU,holdout,Bull,2.067401885986328
GRU,holdout,Bull,1.0932350158691406
GRU,holdout,Bull,1.4778938293457031
GRU,holdout,Bull,0.7050285339355469
GRU,holdout,Bull,0.18175125122070312
GRU,holdout,Bull,0.7788047790527344
GRU,holdout,Bull,2.0657691955566406
GRU,holdout,Bull,0.8291206359863281
GRU,holdout,Bull,2.026477813720703
GRU,holdout,Bull,0.7354087829589844
GRU,holdout,Bull,0.8637046813964844
GRU,holdout,Bull,1.8629570007324219
GRU,holdout,Bull,1.4261589050292969
GRU,holdout,Bull,1.1302452087402344
GRU,holdout,Bull,0.07544326782226562
GRU,holdout,Bull,0.11191177368164062
GRU,holdout,Bull,2.157909393310547
GRU,holdout,Bull,1.4492988586425781
GRU,holdout,Bull,2.1002159118652344
GRU,holdout,Bull,1.6025657653808594
GRU,holdout,Bull,1.4017295837402344
GRU,holdout,Bull,0.3596839904785156
GRU,holdout,Bull,1.7465476989746094
GRU,holdout,Bull,1.6528816223144531
GRU,holdout,Bull,0.6728782653808594
GRU,holdout,Bull,2.1129417419433594
GRU,holdout,Bull,1.0552940368652344
GRU,holdout,Bull,0.5610389709472656
GRU,holdout,Bull,1.3694267272949219
GRU,holdout,Bull,0.5172386169433594
GRU,holdout,Bull,1.9140892028808594
GRU,holdout,Bull,0.7504844665527344
GRU,holdout,Bull,1.9735145568847656
GRU,holdout,Bull,0.6914024353027344
GRU,holdout,Bull,1.8149147033691406
GRU,holdout,Bull,0.4437141418457031
GRU,holdout,Bull,1.5063743591308594
GRU,holdout,Bull,0.09756851196289062
GRU,holdout,Bull,1.1479301452636719
GRU,holdout,Bull,0.24769210815429688
GRU,holdout,Bull,1.8467903137207031
GRU,holdout,Bull,1.1600685119628906
GRU,holdout,Bull,1.7958869934082031
GRU,holdout,Bull,0.3000831604003906
GRU,holdout,Bull,1.4355125427246094
GRU,holdout,Bull,1.2130088806152344
GRU,holdout,Bull,1.1669425964355469
GRU,holdout,Bull,1.2365608215332031
GRU,holdout,Bull,0.8564491271972656
GRU,holdout,Bull,0.6824836730957031
GRU,holdout,Bull,1.1081733703613281
GRU,holdout,Bull,0.4046821594238281
GRU,holdout,Bull,0.9442024230957031
GRU,holdout,Bull,0.2537574768066406
GRU,holdout,Bull,1.7648353576660156
GRU,holdout,Bull,0.6614189147949219
GRU,holdout,Bull,1.9151649475097656
GRU,holdout,Bull,1.6447944641113281
GRU,holdout,Bull,0.4342002868652344
GRU,holdout,Bull,0.5834236145019531
GRU,holdout,Bull,1.5611610412597656
GRU,holdout,Bull,0.09171676635742188
GRU,holdout,Bull,1.1098670959472656
GRU,holdout,Bull,0.3076133728027344
GRU,holdout,Bull,0.7649726867675781
GRU,holdout,Bull,1.4060630798339844
GRU,holdout,Bull,1.8683891296386719
GRU,holdout,Bull,1.2703666687011719
GRU,holdout,Bull,0.018299102783203125
GRU,holdout,Bull,1.3031044006347656
GRU,holdout,Bull,1.1687965393066406
GRU,holdout,Bull,0.17752456665039062
GRU,holdout,Bull,1.6330909729003906
GRU,holdout,Bull,1.6171226501464844
GRU,holdout,Bull,0.3035240173339844
GRU,holdout,Bull,0.5156059265136719
GRU,holdout,Bull,0.007541656494140625
GRU,holdout,Bull,0.6014518737792969
GRU,holdout,Bull,1.9298744201660156
GRU,holdout,Bull,0.7376136779785156
GRU,holdout,Bull,1.9605140686035156
GRU,holdout,Bull,0.6744041442871094
GRU,holdout,Bull,1.8050727844238281
GRU,holdout,Bull,1.4380760192871094
GRU,holdout,Bull,0.14611434936523438
GRU,holdout,Bull,0.24908065795898438
GRU,holdout,Bull,1.2068748474121094
GRU,holdout,Bull,2.2517127990722656
GRU,holdout,Bull,2.504802703857422
GRU,holdout,Bull,1.1832695007324219
GRU,holdout,Bull,1.5694923400878906
GRU,holdout,Bull,1.2451667785644531
GRU,holdout,Bull,1.0364952087402344
GRU,holdout,Bull,0.9151573181152344
GRU,holdout,Bull,0.6903114318847656
GRU,holdout,Bull,1.7595329284667969
GRU,holdout,Bull,0.07545089721679688
GRU,holdout,Bull,1.1656684875488281
GRU,holdout,Bull,0.9174842834472656
GRU,holdout,Bull,0.15447616577148438
GRU,holdout,Bull,0.7848701477050781
GRU,holdout,Bull,0.7949256896972656
GRU,holdout,Bull,0.7715797424316406
GRU,holdout,Bull,0.8071556091308594
GRU,holdout,Bull,0.8737602233886719
GRU,holdout,Bull,0.4535484313964844
GRU,holdout,Bull,0.19421768188476562
GRU,holdout,Bull,1.4953422546386719
GRU,holdout,Bull,1.2912406921386719
GRU,holdout,Bull,1.1751365661621094
GRU,holdout,Bull,1.0996894836425781
GRU,holdout,Bull,0.025646209716796875
GRU,holdout,Bull,0.7116127014160156
GRU,holdout,Bull,1.7286872863769531
GRU,holdout,Bull,1.1840858459472656
GRU,holdout,Bull,0.8713340759277344
GRU,holdout,Bull,0.6982078552246094
GRU,holdout,Bull,0.4093132019042969
GRU,holdout,Bull,0.8647193908691406
GRU,holdout,Bull,0.6414070129394531
GRU,holdout,Bull,0.5290031433105469
GRU,holdout,Bull,0.4897651672363281
GRU,holdout,Bull,0.4990348815917969
GRU,holdout,Bull,0.11101150512695312
GRU,holdout,Bull,0.10146713256835938
GRU,holdout,Bull,0.23900222778320312
GRU,holdout,Bull,1.3321647644042969
GRU,holdout,Bull,0.061145782470703125
GRU,holdout,Bull,1.3058433532714844
GRU,holdout,Bull,1.1056861877441406
GRU,holdout,Bull,0.010730743408203125
GRU,holdout,Bull,1.3298377990722656
GRU,holdout,Bull,0.13104629516601562
GRU,holdout,Bull,0.3784904479980469
GRU,holdout,Bull,1.4890708923339844
GRU,holdout,Bull,0.8241081237792969
GRU,holdout,Bull,0.2958717346191406
GRU,holdout,Bull,1.9625587463378906
GRU,holdout,Bull,0.3502616882324219
GRU,holdout,Bull,0.3945884704589844
GRU,holdout,Bull,0.5861244201660156
GRU,holdout,Bull,0.7644920349121094
GRU,holdout,Bull,0.4276008605957031
GRU,holdout,Bull,0.17883682250976562
GRU,holdout,Bull,0.9498100280761719
GRU,holdout,Bull,1.6545906066894531
GRU,holdout,Bull,2.160694122314453
GRU,holdout,Bull,1.5831184387207031
GRU,holdout,Bull,1.3177299499511719
GRU,holdout,Bull,0.21060562133789062
GRU,holdout,Bull,1.5191688537597656
GRU,holdout,Bull,0.3474540710449219
GRU,holdout,Bull,0.6328849792480469
GRU,holdout,Bull,1.8248863220214844
GRU,holdout,Bull,1.6050682067871094
GRU,holdout,Bull,0.5385856628417969
GRU,holdout,Bull,1.8987464904785156
GRU,holdout,Bull,1.7603950500488281
GRU,holdout,Bull,1.6993141174316406
GRU,holdout,Bull,0.6886711120605469
GRU,holdout,Bull,2.025775909423828
GRU,holdout,Bull,2.8289146423339844
GRU,holdout,Bull,3.3539695739746094
GRU,holdout,Bull,2.756847381591797
GRU,holdout,Bull,2.444744110107422
GRU,holdout,Bull,2.2608604431152344
GRU,holdout,Bull,1.1402702331542969
GRU,holdout,Bull,2.4055519104003906
GRU,holdout,Bull,1.1652183532714844
GRU,holdout,Bull,2.3818016052246094
GRU,holdout,Bull,0.15775680541992188
GRU,holdout,Bull,0.7334022521972656
GRU,holdout,Bull,0.036060333251953125
GRU,holdout,Bull,0.5255622863769531
GRU,holdout,Bull,1.7635917663574219
GRU,holdout,Bull,0.5317192077636719
GRU,holdout,Bull,1.7493934631347656
GRU,holdout,Bull,1.7925529479980469
GRU,holdout,Bull,2.3313026428222656
GRU,holdout,Bull,1.1276588439941406
GRU,holdout,Bull,2.5412635803222656
GRU,holdout,Bull,2.4540443420410156
GRU,holdout,Bull,1.4807395935058594
GRU,holdout,Bull,0.6954460144042969
GRU,holdout,Bull,1.2437095642089844
GRU,holdout,Bull,3.3539466857910156
GRU,holdout,Bull,3.885334014892578
GRU,holdout,Bull,2.451396942138672
GRU,holdout,Bull,3.138469696044922
GRU,holdout,Bull,2.5224037170410156
GRU,holdout,Bull,1.0683784484863281
GRU,holdout,Bull,2.2987327575683594
GRU,holdout,Bull,2.790546417236328
GRU,holdout,Bull,2.770618438720703
GRU,holdout,Bull,1.0098991394042969
GRU,holdout,Bull,1.1317787170410156
GRU,holdout,Bull,0.13227462768554688
GRU,holdout,Bull,0.11764907836914062
GRU,holdout,Bull,2.036273956298828
GRU,holdout,Bull,1.9647026062011719
LSTM,holdout,Bull,1.3083229064941406
LSTM,holdout,Bull,0.2840995788574219
LSTM,holdout,Bull,1.4637260437011719
LSTM,holdout,Bull,0.3499259948730469
LSTM,holdout,Bull,1.4558830261230469
LSTM,holdout,Bull,1.2937812805175781
LSTM,holdout,Bull,2.0995216369628906
LSTM,holdout,Bull,1.6642570495605469
LSTM,holdout,Bull,0.3006706237792969
LSTM,holdout,Bull,2.3481788635253906
LSTM,holdout,Bull,2.932605743408203
LSTM,holdout,Bull,4.255359649658203
LSTM,holdout,Bull,4.190265655517578
LSTM,holdout,Bull,4.131465911865234
LSTM,holdout,Bull,4.209270477294922
LSTM,holdout,Bull,5.438266754150391
LSTM,holdout,Bull,0.5013313293457031
LSTM,holdout,Bull,0.038478851318359375
LSTM,holdout,Bull,0.8863563537597656
LSTM,holdout,Bull,0.4732856750488281
LSTM,holdout,Bull,0.19079971313476562
LSTM,holdout,Bull,0.8650550842285156
LSTM,holdout,Bull,0.4678916931152344
LSTM,holdout,Bull,0.022411346435546875
LSTM,holdout,Bull,1.5133094787597656
LSTM,holdout,Bull,1.5677299499511719
LSTM,holdout,Bull,0.4215126037597656
LSTM,holdout,Bull,1.4855308532714844
LSTM,holdout,Bull,1.2444267272949219
LSTM,holdout,Bull,0.9326591491699219
LSTM,holdout,Bull,1.6396446228027344
LSTM,holdout,Bull,1.1081504821777344
LSTM,holdout,Bull,0.6499671936035156
LSTM,holdout,Bull,4.335048675537109
LSTM,holdout,Bull,8.022998809814453
LSTM,holdout,Bull,9.47470474243164
LSTM,holdout,Bull,3.3576622009277344
LSTM,holdout,Bull,3.190967559814453
LSTM,holdout,Bull,3.8568153381347656
LSTM,holdout,Bull,0.24587631225585938
LSTM,holdout,Bull,0.9711418151855469
LSTM,holdout,Bull,1.1656990051269531
LSTM,holdout,Bull,0.7271690368652344
LSTM,holdout,Bull,3.1828956604003906
LSTM,holdout,Bull,0.9714393615722656
LSTM,holdout,Bull,0.6820716857910156
LSTM,holdout,Bull,0.6175117492675781
LSTM,holdout,Bull,0.2581977844238281
LSTM,holdout,Bull,0.8049430847167969
LSTM,holdout,Bull,2.058429718017578
LSTM,holdout,Bull,0.7493019104003906
LSTM,holdout,Bull,0.5252952575683594
LSTM,holdout,Bull,1.2476539611816406
LSTM,holdout,Bull,0.3754844665527344
LSTM,holdout,Bull,0.2826728820800781
LSTM,holdout,Bull,1.7563056945800781
LSTM,holdout,Bull,1.7315483093261719
LSTM,holdout,Bull,9.382831573486328
LSTM,holdout,Bull,16.67563247680664
LSTM,holdout,Bull,3.096599578857422
LSTM,holdout,Bull,2.980175018310547
LSTM,holdout,Bull,0.7783470153808594
LSTM,holdout,Bull,0.22794723510742188
LSTM,holdout,Bull,1.5595970153808594
LSTM,holdout,Bull,0.18626022338867188
LSTM,holdout,Bull,2.2559471130371094
LSTM,holdout,Bull,0.9529457092285156
LSTM,holdout,Bull,1.9769477844238281
LSTM,holdout,Bull,4.832172393798828
LSTM,holdout,Bull,5.118083953857422
LSTM,holdout,Bull,2.074428109561694
LSTM,holdout,Bull,0.6106538211598114
LSTM,holdout,Bull,2.2562841527602266
LSTM,holdout,Bull,2.9602106879739196
LSTM,holdout,Bull,3.009260514203241
LSTM,holdout,Bull,2.694266150979434
LSTM,holdout,Bull,2.229415220372818
LSTM,holdout,Bull,1.7497861525591674
LSTM,holdout,Bull,1.3353273728314576
LSTM,holdout,Bull,1.0326621111701506
LSTM,holdout,Bull,0.8492595448213471
LSTM,holdout,Bull,0.7738281698787901
LSTM,holdout,Bull,0.7822667290182679
LSTM,holdout,Bull,0.8544870264389957
LSTM,holdout,Bull,0.9803801143870636
LSTM,holdout,Bull,1.1716494840734129
LSTM,holdout,Bull,1.4515571594238281
LSTM,holdout,Bull,1.3131904602050781
LSTM,holdout,Bull,4.448116302490234
LSTM,holdout,Bull,3.0085182189941406
LSTM,holdout,Bull,2.0534706115722656
LSTM,holdout,Bull,1.6672935485839844
LSTM,holdout,Bull,0.6364860534667969
LSTM,holdout,Bull,2.985858917236328
LSTM,holdout,Bull,0.2839164733886719
LSTM,holdout,Bull,3.051380157470703
LSTM,holdout,Bull,0.4657096862792969
LSTM,holdout,Bull,1.1704444885253906
LSTM,holdout,Bull,0.5609626770019531
LSTM,holdout,Bull,0.8360023498535156
LSTM,holdout,Bull,0.8050575256347656
LSTM,holdout,Bull,0.5247306823730469
LSTM,holdout,Bull,0.21737798055012902
LSTM,holdout,Bull,0.883757273356121
LSTM,holdout,Bull,1.4000434875488281
LSTM,holdout,Bull,1.4341773986816406
LSTM,holdout,Bull,3.439525604248047
LSTM,holdout,Bull,1.8804817199707031
LSTM,holdout,Bull,1.6418495178222656
LSTM,holdout,Bull,1.5402488708496094
LSTM,holdout,Bull,1.4694023132324219
LSTM,holdout,Bull,0.7602943420410142
LSTM,holdout,Bull,0.13655166625976634
LSTM,holdout,Bull,0.4111869812011726
LSTM,holdout,Bull,0.9258216857910142
LSTM,holdout,Bull,1.4306373596191406
LSTM,holdout,Bull,0.3245887756347656
LSTM,holdout,Bull,0.6315269470214844
LSTM,holdout,Bull,1.0257682800292969
LSTM,holdout,Bull,1.3688468933105469
LSTM,holdout,Bull,1.9401639302571603
LSTM,holdout,Bull,2.320433298746746
LSTM,holdout,Bull,2.531970977783203
LSTM,holdout,Bull,1.2900428771972656
LSTM,holdout,Bull,1.3445320129394531
LSTM,holdout,Bull,1.4259223937988281
LSTM,holdout,Bull,1.4478950500488281
LSTM,holdout,Bull,0.8981285095214844
LSTM,holdout,Bull,0.4357337951660156
LSTM,holdout,Bull,0.5731086730957031
LSTM,holdout,Bull,1.3499336242675781
LSTM,holdout,Bull,0.19614028930664062
LSTM,holdout,Bull,0.3707313537597656
LSTM,holdout,Bull,0.3564033508300781
LSTM,holdout,Bull,0.2763404846191406
LSTM,holdout,Bull,0.8017463684082031
LSTM,holdout,Bull,1.4286231994628906
LSTM,holdout,Bull,0.8629493713378906
LSTM,holdout,Bull,1.3774299621582031
LSTM,holdout,Bull,2.1543006896972656
LSTM,holdout,Bull,2.639873504638672
LSTM,holdout,Bull,0.9805030822753906
LSTM,holdout,Bull,0.8165016174316406
LSTM,holdout,Bull,0.8819465637207031
LSTM,holdout,Bull,2.0233116149902344
LSTM,holdout,Bull,0.8932991027832031
LSTM,holdout,Bull,1.0233039855957031
LSTM,holdout,Bull,1.1949272155761719
LSTM,holdout,Bull,1.3356513977050781
LSTM,holdout,Bull,2.433513641357422
LSTM,holdout,Bull,2.223926544189453
LSTM,holdout,Bull,3.0133705139160156
LSTM,holdout,Bull,3.610698699951172
LSTM,holdout,Bull,5.028118133544922
LSTM,holdout,Bull,6.041667938232422
LSTM,holdout,Bull,2.745220184326172
LSTM,holdout,Bull,5.380069732666016
LSTM,holdout,Bull,2.571361541748047
LSTM,holdout,Bull,2.4964027404785156
LSTM,holdout,Bull,0.6344795227050781
LSTM,holdout,Bull,2.3157615661621094
LSTM,holdout,Bull,2.5885963439941406
LSTM,holdout,Bull,1.6214256286621094
LSTM,holdout,Bull,2.8127098083496094
LSTM,holdout,Bull,0.3167228698730469
LSTM,holdout,Bull,0.6738777160644531
LSTM,holdout,Bull,0.21349716186523438
LSTM,holdout,Bull,0.14947128295898438
LSTM,holdout,Bull,0.5569801330566406
LSTM,holdout,Bull,1.0456581115722656
LSTM,holdout,Bull,0.12797927856445312
LSTM,holdout,Bull,0.2672080993652344
LSTM,holdout,Bull,1.3283882141113281
LSTM,holdout,Bull,0.041790008544921875
LSTM,holdout,Bull,1.0125923156738281
LSTM,holdout,Bull,1.7653617858886719
LSTM,holdout,Bull,0.2598991394042969
LSTM,holdout,Bull,4.135761260986328
LSTM,holdout,Bull,7.040790557861328
LSTM,holdout,Bull,5.947200775146484
LSTM,holdout,Bull,4.056537628173828
LSTM,holdout,Bull,0.029636383056640625
LSTM,holdout,Bull,2.4462623596191406
LSTM,holdout,Bull,2.691875457763672
LSTM,holdout,Bull,2.8508262634277344
LSTM,holdout,Bull,1.9621696472167969
LSTM,holdout,Bull,3.6701622009277344
LSTM,holdout,Bull,0.7169837951660156
LSTM,holdout,Bull,0.2523536682128906
LSTM,holdout,Bull,0.13174819946289062
LSTM,holdout,Bull,0.7623329162597656
LSTM,holdout,Bull,1.2558021545410156
LSTM,holdout,Bull,0.4265251159667969
LSTM,holdout,Bull,1.6588935852050781
LSTM,holdout,Bull,0.4803428649902344
LSTM,holdout,Bull,1.4420204162597656
LSTM,holdout,Bull,0.07838821411132812
LSTM,holdout,Bull,0.9455223083496094
LSTM,holdout,Bull,0.4464607238769531
LSTM,holdout,Bull,2.4495887756347656
LSTM,holdout,Bull,2.5596351623535156
LSTM,holdout,Bull,4.459125518798828
LSTM,holdout,Bull,3.827014923095703
LSTM,holdout,Bull,3.3779029846191406
LSTM,holdout,Bull,3.284313201904297
LSTM,holdout,Bull,3.499401092529297
LSTM,holdout,Bull,1.9188499450683594
LSTM,holdout,Bull,0.002811431884765625
LSTM,holdout,Bull,1.1162452697753906
LSTM,holdout,Bull,1.3110618591308594
LSTM,holdout,Bull,0.7814979553222656
LSTM,holdout,Bull,2.447734832763672
LSTM,holdout,Bull,0.6179542541503906
LSTM,holdout,Bull,2.7525367736816406
LSTM,holdout,Bull,1.0071067810058594
LSTM,holdout,Bull,0.3618583679199219
LSTM,holdout,Bull,0.8346519470214844
LSTM,holdout,Bull,1.1042137145996094
LSTM,holdout,Bull,1.1163749694824219
LSTM,holdout,Bull,1.1659355163574219
LSTM,holdout,Bull,1.0106086730957031
LSTM,holdout,Bull,0.7337532043457031
LSTM,holdout,Bull,0.4275245666503906
LSTM,holdout,Bull,0.9146766662597656
LSTM,holdout,Bull,0.7371788024902344
LSTM,holdout,Bull,3.066509246826172
LSTM,holdout,Bull,4.925777435302734
LSTM,holdout,Bull,2.111095428466797
LSTM,holdout,Bull,1.0968132019042969
LSTM,holdout,Bull,0.24596786499023438
LSTM,holdout,Bull,0.12115859985351562
LSTM,holdout,Bull,0.6743583679199219
LSTM,holdout,Bull,0.21475601196289062
LSTM,holdout,Bull,1.9635887145996094
LSTM,holdout,Bull,0.3634605407714844
LSTM,holdout,Bull,0.8227348327636719
LSTM,holdout,Bull,0.4406318664550781
LSTM,holdout,Bull,0.4531669616699219
LSTM,holdout,Bull,0.3327522277832031
LSTM,holdout,Bull,1.1184043884277344
LSTM,holdout,Bull,1.5503578186035156
LSTM,holdout,Bull,1.6493721008300781
LSTM,holdout,Bull,1.0045890808105469
LSTM,holdout,Bull,0.3532752990722656
LSTM,holdout,Bull,1.2624244689941406
LSTM,holdout,Bull,0.8208122253417969
LSTM,holdout,Bull,0.3328056335449219
LSTM,holdout,Bull,0.07564163208007812
LSTM,holdout,Bull,1.6291084289550781
LSTM,holdout,Bull,3.877666473388672
LSTM,holdout,Bull,5.409946441650391
LSTM,holdout,Bull,4.425319671630859
LSTM,holdout,Bull,1.7766838073730469
LSTM,holdout,Bull,1.2023277282714844
LSTM,holdout,Bull,1.2483024597167969
LSTM,holdout,Bull,1.5743064880371094
LSTM,holdout,Bull,0.9786109924316406
LSTM,holdout,Bull,1.6450462341308594
LSTM,holdout,Bull,2.260326385498047
LSTM,holdout,Bull,1.7497138977050781
LSTM,holdout,Bull,0.3928413391113281
LSTM,holdout,Bull,0.5535163879394531
LSTM,holdout,Bull,0.18463516235351562
LSTM,holdout,Bull,0.060787200927734375
LSTM,holdout,Bull,2.0575523376464844
LSTM,holdout,Bull,2.275989532470703
LSTM,holdout,Bull,2.070507049560547
LSTM,holdout,Bull,0.6633491516113281
LSTM,holdout,Bull,0.4745674133300781
LSTM,holdout,Bull,0.2740516662597656
LSTM,holdout,Bull,1.0268440246582031
LSTM,holdout,Bull,0.5307731628417969
LSTM,holdout,Bull,0.7643318176269531
LSTM,holdout,Bull,2.878833770751953
LSTM,holdout,Bull,2.3838539123535156
LSTM,holdout,Bull,0.9220771789550781
LSTM,holdout,Bull,2.9102821350097656
LSTM,holdout,Bull,1.4675483703613281
LSTM,holdout,Bull,1.3071479797363281
LSTM,holdout,Bull,1.1974296569824219
LSTM,holdout,Bull,0.043132781982421875
LSTM,holdout,Bull,1.0778694152832031
LSTM,holdout,Bull,1.2386360168457031
LSTM,holdout,Bull,2.118633270263672
LSTM,holdout,Bull,0.7696800231933594
LSTM,holdout,Bull,0.8382835388183594
LSTM,holdout,Bull,1.0748100280761719
LSTM,holdout,Bull,2.3340492248535156
LSTM,holdout,Bull,1.2708015441894531
LSTM,holdout,Bull,1.4097862243652344
LSTM,holdout,Bull,2.5378150939941406
LSTM,holdout,Bull,1.3171958923339844
LSTM,holdout,Bull,1.3063468933105469
LSTM,holdout,Bull,1.3083457946777344
LSTM,holdout,Bull,2.272480010986328
LSTM,holdout,Bull,0.9209022521972656
LSTM,holdout,Bull,1.8442268371582031
LSTM,holdout,Bull,1.4357872009277344
LSTM,holdout,Bull,0.8693962097167969
LSTM,holdout,Bull,0.7054252624511719
LSTM,holdout,Bull,0.20085525512695312
LSTM,holdout,Bull,0.021839141845703125
LSTM,holdout,Bull,0.09881973266601562
LSTM,holdout,Bull,0.15948867797851562
LSTM,holdout,Bull,0.6855506896972656
LSTM,holdout,Bull,1.0709419250488281
LSTM,holdout,Bull,0.8435554504394531
LSTM,holdout,Bull,1.6824989318847656
LSTM,holdout,Bull,1.3482780456542969
LSTM,holdout,Bull,1.1095466613769531
LSTM,holdout,Bull,2.009113311767578
LSTM,holdout,Bull,1.7277336120605469
LSTM,holdout,Bull,0.5192070007324219
LSTM,holdout,Bull,0.6870231628417969
LSTM,holdout,Bull,0.9107322692871094
LSTM,holdout,Bull,2.0811195373535156
LSTM,holdout,Bull,0.9108848571777344
LSTM,holdout,Bull,0.9751777648925781
LSTM,holdout,Bull,1.0814781188964844
LSTM,holdout,Bull,1.1712760925292969
LSTM,holdout,Bull,4.233989715576172
LSTM,holdout,Bull,5.456607818603516
LSTM,holdout,Bull,9.172245025634766
LSTM,holdout,Bull,4.799953460693359
LSTM,holdout,Bull,4.545475006103516
LSTM,holdout,Bull,2.8263206481933594
LSTM,holdout,Bull,7.856525421142578
LSTM,holdout,Bull,4.708217620849609
LSTM,holdout,Bull,4.204418182373047
LSTM,holdout,Bull,0.033603668212890625
LSTM,holdout,Bull,1.8952369689941406
LSTM,holdout,Bull,1.0986213684082031
LSTM,holdout,Bull,0.5121345520019531
LSTM,holdout,Bull,0.6817817687988281
LSTM,holdout,Bull,2.304218292236328
LSTM,holdout,Bull,0.7653923034667969
LSTM,holdout,Bull,0.7690544128417969
LSTM,holdout,Bull,0.015781402587890625
LSTM,holdout,Bull,0.2854347229003906
LSTM,holdout,Bull,1.4624366760253906
LSTM,holdout,Bull,1.2068290710449219
LSTM,holdout,Bull,0.14112472534179688
LSTM,holdout,Bull,0.8242073059082031
LSTM,holdout,Bull,0.5587654113769531
LSTM,holdout,Bull,3.2851829528808594
LSTM,holdout,Bull,2.2289772033691406
LSTM,holdout,Bull,2.322307586669922
LSTM,holdout,Bull,4.503330230712891
LSTM,holdout,Bull,1.1945152282714844
LSTM,holdout,Bull,1.8447227478027344
LSTM,holdout,Bull,1.6691322326660156
LSTM,holdout,Bull,2.692340850830078
LSTM,holdout,Bull,2.576435089111328
LSTM,holdout,Bull,1.5531196594238281
LSTM,holdout,Bull,2.0720863342285156
LSTM,holdout,Bull,1.5587654113769531
LSTM,holdout,Bull,0.9361076354980469
LSTM,holdout,Bull,0.4558677673339844
LSTM,holdout,Bull,1.3078880310058594
LSTM,holdout,Bull,1.6878471374511719
LSTM,holdout,Bull,0.7547721862792969
LSTM,holdout,Bull,1.9227256774902344
LSTM,holdout,Bull,0.7162666320800781
LSTM,holdout,Bull,0.6721305847167969
LSTM,holdout,Bull,0.5926017761230469
LSTM,holdout,Bull,0.4375648498535156
LSTM,holdout,Bull,1.2232246398925781
LSTM,holdout,Bull,1.7067985534667969
LSTM,holdout,Bull,0.9440879821777344
LSTM,holdout,Bull,1.3462562561035156
LSTM,holdout,Bull,2.7096519470214844
LSTM,holdout,Bull,0.2588996887207031
LSTM,holdout,Bull,0.6215476989746094
LSTM,holdout,Bull,1.5358467102050781
LSTM,holdout,Bull,3.2929725646972656
LSTM,holdout,Bull,2.6332130432128906
LSTM,holdout,Bull,1.1993522644042969
LSTM,holdout,Bull,0.3741722106933594
LSTM,holdout,Bull,1.9477577209472656
LSTM,holdout,Bull,0.5451622009277344
LSTM,holdout,Bull,0.5525169372558594
LSTM,holdout,Bull,3.3905067443847656
LSTM,holdout,Bull,2.3665199279785156
LSTM,holdout,Bull,0.3668098449707031
LSTM,holdout,Bull,0.10888290405273438
LSTM,holdout,Bull,0.6150550842285156
LSTM,holdout,Bull,1.0829200744628906
LSTM,holdout,Bull,1.2266044616699219
LSTM,holdout,Bull,1.3625907897949219
LSTM,holdout,Bull,1.2791328430175781
LSTM,holdout,Bull,1.0760765075683594
LSTM,holdout,Bull,0.8453178405761719
LSTM,holdout,Bull,1.3979606628417969
LSTM,holdout,Bull,2.8010215759277344
LSTM,holdout,Bull,0.20537185668945312
LSTM,holdout,Bull,0.6025810241699219
LSTM,holdout,Bull,0.4355812072753906
LSTM,holdout,Bull,0.3740882873535156
LSTM,holdout,Bull,0.5941352844238281
LSTM,holdout,Bull,0.7770042419433594
LSTM,holdout,Bull,1.0888862609863281
LSTM,holdout,Bull,1.4443244934082031
LSTM,holdout,Bull,1.5382881164550781
LSTM,holdout,Bull,1.4679222106933594
LSTM,holdout,Bull,0.6930046081542969
LSTM,holdout,Bull,0.9395713806152344
LSTM,holdout,Bull,1.1373176574707031
LSTM,holdout,Bull,1.2772941589355469
LSTM,holdout,Bull,0.3631553649902344
LSTM,holdout,Bull,0.6672477722167969
LSTM,holdout,Bull,1.8990211486816406
LSTM,holdout,Bull,0.7107048034667969
LSTM,holdout,Bull,0.6854438781738281
LSTM,holdout,Bull,0.6469154357910156
LSTM,holdout,Bull,1.5608940124511719
LSTM,holdout,Bull,0.16038894653320312
LSTM,holdout,Bull,1.0481758117675781
LSTM,holdout,Bull,2.254322052001953
LSTM,holdout,Bull,1.6957054138183594
LSTM,holdout,Bull,1.1207008361816406
LSTM,holdout,Bull,0.7420234680175781
LSTM,holdout,Bull,0.053615570068359375
LSTM,holdout,Bull,0.3926048278808594
LSTM,holdout,Bull,0.8084373474121094
LSTM,holdout,Bull,0.6718254089355469
LSTM,holdout,Bull,0.5623283386230469
LSTM,holdout,Bull,1.5300712585449219
LSTM,holdout,Bull,1.2195701599121094
LSTM,holdout,Bull,1.9828910827636719
LSTM,holdout,Bull,0.6193351745605469
LSTM,holdout,Bull,0.6579399108886719
LSTM,holdout,Bull,1.8238182067871094
LSTM,holdout,Bull,1.7146644592285156
