Model,Dataset,Building,Abs_Error
VMD_TCN,cross,Hog,0.06458262419702976
VMD_TCN,cross,Hog,0.33357253485915805
VMD_TCN,cross,Hog,1.1860183523297252
VMD_TCN,cross,Hog,1.313758061885835
VMD_TCN,cross,Hog,0.1435110263824413
VMD_TCN,cross,Hog,0.4155555753707887
VMD_TCN,cross,Hog,0.20258812969923667
VMD_TCN,cross,Hog,0.1790875858664549
VMD_TCN,cross,Hog,0.54590013927222
VMD_TCN,cross,Hog,1.3885479937195768
VMD_TCN,cross,Hog,0.0030128917992087167
VMD_TCN,cross,Hog,1.5064726261496517
VMD_TCN,cross,Hog,0.8063349270820623
VMD_TCN,cross,Hog,0.6586245405860254
VMD_TCN,cross,Hog,0.16039151525497175
VMD_TCN,cross,Hog,0.7453188142776455
VMD_TCN,cross,Hog,0.9737042423486741
VMD_TCN,cross,Hog,0.5111826623082223
VMD_TCN,cross,Hog,0.3030011045932781
VMD_TCN,cross,Hog,0.5468553064465524
VMD_TCN,cross,Hog,0.14099706238508247
VMD_TCN,cross,Hog,0.2746091554760923
VMD_TCN,cross,Hog,0.32979982912540606
VMD_TCN,cross,Hog,2.1843976945877017
VMD_TCN,cross,Hog,0.33448344218730597
VMD_TCN,cross,Hog,0.6118455355167356
VMD_TCN,cross,Hog,1.0715541626214957
VMD_TCN,cross,Hog,0.05202736866473856
VMD_TCN,cross,Hog,0.3444286081791148
VMD_TCN,cross,Hog,0.6061398481130595
VMD_TCN,cross,Hog,0.31395765328406355
VMD_TCN,cross,Hog,2.316629658460613
VMD_TCN,cross,Hog,0.8393128183484038
VMD_TCN,cross,Hog,1.3031196711063515
VMD_TCN,cross,Hog,0.03310174155236467
VMD_TCN,cross,Hog,1.312317435264589
VMD_TCN,cross,Hog,0.3188401526212701
VMD_TCN,cross,Hog,0.3758783820867606
VMD_TCN,cross,Hog,0.09679717814922384
VMD_TCN,cross,Hog,1.0356601884663093
VMD_TCN,cross,Hog,1.7702433902025234
VMD_TCN,cross,Hog,0.7427353134155297
VMD_TCN,cross,Hog,0.6427205988764797
VMD_TCN,cross,Hog,0.04669408750534387
VMD_TCN,cross,Hog,0.10685901647806872
VMD_TCN,cross,Hog,0.5401419535875291
VMD_TCN,cross,Hog,1.6027247604131674
VMD_TCN,cross,Hog,0.19276670596003953
VMD_TCN,cross,Hog,0.5291635378599153
VMD_TCN,cross,Hog,1.2546426188945787
VMD_TCN,cross,Hog,0.5301001827418759
VMD_TCN,cross,Hog,0.8377322897911057
VMD_TCN,cross,Hog,0.28221134769916034
VMD_TCN,cross,Hog,0.024659201830630195
VMD_TCN,cross,Hog,0.21699326860904478
VMD_TCN,cross,Hog,0.752754639893773
VMD_TCN,cross,Hog,0.9779933609664511
VMD_TCN,cross,Hog,0.30118733006715814
VMD_TCN,cross,Hog,0.30930883477628157
VMD_TCN,cross,Hog,0.16079778256452926
VMD_TCN,cross,Hog,1.1426873960196957
VMD_TCN,cross,Hog,0.05761539512871394
VMD_TCN,cross,Hog,0.5916545295119278
VMD_TCN,cross,Hog,0.07944612526892314
VMD_TCN,cross,Hog,0.9161635071486245
VMD_TCN,cross,Hog,0.40360207593442254
VMD_TCN,cross,Hog,0.2478446976840516
VMD_TCN,cross,Hog,0.21646304851025633
VMD_TCN,cross,Hog,0.16411373090743808
VMD_TCN,cross,Hog,0.44877965033054323
VMD_TCN,cross,Hog,0.5305582571029674
VMD_TCN,cross,Hog,1.6956586785316432
VMD_TCN,cross,Hog,0.19806116479635705
VMD_TCN,cross,Hog,0.8401202173233031
VMD_TCN,cross,Hog,0.665644232511525
VMD_TCN,cross,Hog,0.9881916424035779
VMD_TCN,cross,Hog,0.20089514017105614
VMD_TCN,cross,Hog,0.793924534797668
VMD_TCN,cross,Hog,0.11260565912724019
VMD_TCN,cross,Hog,0.8200531703233764
VMD_TCN,cross,Hog,1.3054818149209027
VMD_TCN,cross,Hog,1.0736625097990071
VMD_TCN,cross,Hog,0.3994861423671239
VMD_TCN,cross,Hog,0.9643644804954548
VMD_TCN,cross,Hog,0.284562023520472
VMD_TCN,cross,Hog,0.9314949078112846
VMD_TCN,cross,Hog,0.29856703782081695
VMD_TCN,cross,Hog,1.0027051585912687
VMD_TCN,cross,Hog,1.0568272437751318
VMD_TCN,cross,Hog,0.9808352954387658
